Order Date,Sales         
8/31/14,92.52         
12/8/16,8.56         
12/8/16,45.36         
12/8/16,1421.664         
4/7/14,8.96         
8/27/14,579.95         
8/27/14,29.12         
8/27/14,1202.94         
10/21/16,7.92         
11/30/16,36.192         
9/5/17,147.184         
7/2/15,408.422         
7/2/15,382.116         
7/2/15,68.6         
7/2/15,435.504         
7/2/15,11.168         
9/24/17,72         
9/24/17,655.9         
9/24/17,603.92         
8/8/16,513.024         
8/8/16,487.92         
8/8/16,15.24         
9/29/16,209.97         
9/29/16,62.94         
9/29/16,25.92         
4/10/17,10.368         
4/10/17,95.736         
12/18/16,900.08         
6/20/14,201.584         
6/20/14,3.392         
6/20/14,193.0656         
6/20/14,15.552         
6/20/14,11.648         
6/20/14,418.8         
6/20/14,509.488         
9/4/17,825.174         
9/4/17,17.76         
9/4/17,6.912         
12/20/16,66.3         
8/9/16,30.816         
8/9/16,44.784         
8/9/16,569.536         
6/22/15,796.425         
4/10/15,12.832         
11/21/16,40.46         
11/21/16,404.94         
9/5/16,116         
11/24/16,657.552         
12/10/17,599.97         
12/10/17,38.97         
12/10/17,45.84         
6/24/16,38.24         
9/17/15,87.168         
5/19/16,21.4         
5/28/16,54.9         
4/18/14,287.968         
4/18/14,13.12         
4/18/14,10.75         
4/18/14,11.62         
6/17/16,40.74         
5/9/14,83.25         
5/9/14,9.45         
5/9/14,20.65         
5/9/14,45.36         
9/18/16,5.352         
9/18/16,99.372         
9/18/16,2.672         
12/23/17,28.672         
12/23/17,29.312         
10/30/17,105.98         
10/30/17,35.06         
10/30/17,33.94         
10/30/17,30         
3/29/16,45.528         
3/29/16,844.116         
3/29/16,812.736         
11/23/17,7.476         
3/23/14,330.4         
3/23/14,604.752         
12/1/17,45.36         
12/1/17,10.128         
11/7/17,21.792         
11/7/17,439.8         
9/4/17,8.256         
9/4/17,25.56         
9/4/17,4.368         
9/4/17,11.52         
7/3/16,12.96         
7/3/16,3.96         
9/7/17,1577.94         
9/9/16,15.008         
7/3/17,59.98         
7/3/17,2395.2         
7/3/17,1687.8         
7/3/17,7.992         
6/29/17,5.184         
8/7/17,11.68         
8/7/17,104.8         
3/19/15,14.496         
6/7/16,4.784         
6/7/16,4.73         
7/25/16,7.89         
7/25/16,65.5         
7/25/16,2430.08         
10/1/17,104.85         
12/10/15,3.9         
12/10/15,801.96         
12/10/15,191.96         
12/10/15,2.61         
9/3/17,5.96         
9/24/17,1169.694         
12/19/17,1665.62         
11/24/17,2.88         
11/24/17,1443.96         
12/13/14,2.92         
12/5/16,465.18         
9/11/16,22.428         
9/11/16,37.52         
12/9/17,2.624         
9/9/14,15.552         
9/9/14,64.704         
9/9/14,17.472         
9/9/14,135.516         
6/26/17,431.928         
11/17/14,12.448         
11/17/14,657.93         
8/21/17,277.4         
8/21/17,25.16         
8/21/17,91.92         
3/12/16,29.34         
9/23/14,139.44         
4/28/14,6.912         
4/28/14,27.096         
4/28/14,177.568         
11/29/16,58.416         
12/3/15,16.448         
12/3/15,36.784         
11/19/17,718.116         
11/19/17,31.776         
9/5/16,9.555         
9/4/17,487.984         
9/4/17,5.56         
9/4/17,217.85         
9/22/16,40.776         
9/22/16,63.936         
9/14/14,142.4         
9/14/14,7.16         
5/19/17,681.408         
5/19/17,3.52         
5/19/17,5.58         
5/19/17,36.32         
8/9/14,2060.744         
11/26/17,52.272         
11/26/17,213.136         
5/3/17,69.52         
5/3/17,763.44         
11/10/16,9.216         
11/10/16,41.958         
11/10/16,89.568         
11/10/16,22.248         
11/10/16,334.88         
11/10/16,148.288         
11/10/16,4.624         
11/10/16,178.92         
11/10/16,69.888         
12/20/14,487.984         
12/20/14,47.3         
12/20/14,4.13         
12/20/14,155.12         
7/25/14,6.48         
7/25/14,15.52         
11/22/15,2.946         
11/22/15,55.104         
12/9/17,104.88         
12/9/17,34.7         
12/9/17,33.72         
12/9/17,14.94         
8/31/17,638.73         
4/24/17,113.568         
9/8/17,9.096         
3/12/15,8.688         
3/12/15,30.88         
3/12/15,6.408         
7/18/16,33.8         
6/13/16,377.97         
7/3/17,258.9         
7/3/17,24.56         
12/8/14,27.888         
12/8/14,6.456         
12/8/14,52.68         
12/8/14,13.88         
12/8/14,103.92         
12/8/14,11.52         
12/8/14,10.368         
12/8/14,39.072         
4/8/16,8.872         
4/8/16,121.104         
11/6/17,127.372         
11/6/17,47.952         
12/5/15,44.46         
7/9/15,15.8         
7/9/15,464.97         
7/9/15,181.96         
7/9/15,12.39         
7/9/15,84.09         
7/9/15,79.36         
7/9/15,153.36         
7/9/15,43.68         
7/9/15,98.21         
12/13/16,9.84         
5/20/16,2.694         
6/2/17,25.344         
6/2/17,43.92         
10/30/15,59.994         
10/30/15,439.992         
10/30/15,87.96         
10/30/15,15.488         
10/15/16,232.96         
10/15/16,66.54         
10/15/16,43.26         
11/19/15,141.96         
9/13/14,79.4         
11/13/17,163.96         
12/24/17,37.93         
1/9/16,15.168         
6/13/15,24.78         
6/13/15,19.14         
6/13/15,899.97         
6/13/15,32.4         
3/18/17,23.832         
11/23/14,6.368         
11/23/14,34.176         
11/23/14,5.544         
10/15/17,510.24         
10/15/17,204.95         
4/21/17,11.54         
4/21/17,162.6         
12/8/14,45.68         
12/8/14,603.92         
5/29/17,23.55         
9/19/16,5.04         
9/19/16,249.95         
9/17/16,33.4         
12/20/16,18.92         
12/20/16,15.42         
11/22/17,35.712         
12/30/14,551.985         
4/3/17,7.056         
12/26/16,18.72         
6/5/16,360.38         
6/5/16,11.16         
6/5/16,14.94         
9/18/15,41.96         
9/18/15,636.86         
9/18/15,499.99         
9/18/15,1259.93         
9/18/15,65.08         
3/6/17,26.38         
3/6/17,71.97         
3/17/16,129.98         
3/17/16,32.54         
12/9/16,10.9         
12/9/16,59.98         
12/9/16,61.929         
1/15/16,16.52         
1/15/16,60.12         
1/15/16,49.536         
10/24/14,11.85         
9/23/16,118.25         
9/23/16,368.97         
8/27/17,198.46         
8/27/17,321.92         
8/27/17,879.984         
8/27/17,28.4         
8/27/17,230.28         
8/27/17,116.28         
8/27/17,841.568         
8/27/17,354.9         
3/3/16,42.784         
3/3/16,563.43         
2/29/16,111.104         
9/18/15,11.68         
9/18/15,16.9         
9/18/15,24.4         
5/12/17,87.6         
8/13/16,241.96         
8/13/16,8.52         
2/25/17,1.788         
3/21/16,99.372         
3/21/16,1.344         
12/8/15,119.96         
12/16/14,1013.832         
12/16/14,1.984         
12/17/16,2003.52         
5/12/16,82.368         
8/6/14,62.91         
4/11/14,6.912         
4/11/14,383.976         
4/11/14,10.368         
4/11/14,335.944         
5/3/15,665.88         
11/30/17,71.976         
2/16/17,37.94         
11/16/14,273.96         
7/9/15,269.982         
11/13/17,8.904         
11/13/17,720.064         
7/31/17,41.424         
12/26/17,3.132         
10/31/16,1085.42         
9/4/16,3.912         
9/4/16,62.376         
4/17/16,29.05         
7/5/14,180.96         
2/27/15,4.419         
2/27/15,16.032         
11/27/15,29.79         
1/27/14,57.23         
1/27/14,333         
1/27/14,36.44         
9/23/17,251.64         
11/4/17,523.764         
11/4/17,1359.96         
10/14/16,102.592         
10/14/16,22.704         
10/14/16,93.024         
10/14/16,12.768         
10/14/16,35.008         
10/14/16,39.152         
11/12/15,11.76         
11/12/15,5.238         
11/12/15,4.662         
11/12/15,523.92         
11/12/15,100.792         
11/12/15,146.136         
3/5/17,25.06         
11/5/15,19.824         
7/8/16,823.96         
7/8/16,15.984         
9/15/15,801.96         
9/15/15,59.97         
9/15/15,1056.86         
10/9/17,12.816         
10/9/17,314.352         
10/9/17,18.98         
10/9/17,18.24         
9/14/15,991.2         
9/14/15,879.984         
9/14/15,12.96         
10/7/14,107.44         
5/7/17,1458.65         
5/7/17,26.64         
5/7/17,476.8         
5/7/17,87.444         
11/14/15,76.14         
11/14/15,19.96         
11/24/14,1049.97         
11/24/14,611.058         
4/8/14,2.368         
4/8/14,19.008         
7/26/14,911.984         
7/26/14,674.352         
7/26/14,134.01         
7/26/14,170.97         
6/8/14,170.352         
10/28/14,7.184         
10/28/14,6.28         
10/28/14,480.74         
10/28/14,616.998         
10/28/14,141.4         
11/25/17,501.81         
9/22/17,691.96         
9/22/17,34.95         
12/4/15,85.96         
9/21/15,85.3         
11/26/17,33.568         
6/6/17,4.95         
6/6/17,26.4         
10/23/17,3.564         
10/23/17,823.96         
10/23/17,10.272         
12/20/14,447.944         
2/17/17,480.96         
2/17/17,124.792         
5/3/14,40.176         
5/3/14,10.896         
10/17/17,10.64         
11/28/15,151.96         
7/27/14,238         
4/23/17,155.34         
10/23/15,148.32         
10/23/15,240.784         
10/23/15,191.968         
10/23/15,11.56         
10/23/15,11.8         
10/23/15,842.352         
9/5/16,23.472         
9/5/16,86.058         
9/5/16,108.784         
9/5/16,10.272         
10/28/16,38.19         
4/5/14,49.632         
4/5/14,52.096         
6/15/15,9.568         
6/15/15,82.368         
6/15/15,364.704         
6/15/15,40.256         
7/5/14,4.368         
1/29/17,12.128         
3/3/16,134.85         
6/2/14,8.56         
6/2/14,239.97         
6/2/14,356.94         
11/24/16,659.9         
11/24/16,1684.752         
11/24/16,559.92         
11/10/16,279.944         
11/22/14,9.98         
5/1/17,48.9         
12/7/17,3.552         
12/7/17,15.552         
11/30/17,2.368         
12/7/17,127.984         
1/3/15,10.368         
11/14/15,47.984         
10/2/15,270.34         
4/5/15,98.112         
4/5/15,563.808         
4/5/15,10.428         
4/5/15,547.136         
4/5/15,14.85         
4/5/15,41.988         
4/5/15,7.584         
4/5/15,352.45         
6/5/17,470.376         
9/18/17,19.44         
9/18/17,9.82         
7/18/17,801.6         
7/18/17,161.568         
7/18/17,16.096         
7/18/17,7.656         
7/18/17,311.976         
12/1/15,61.68         
12/1/15,63.96         
6/28/16,359.976         
8/28/17,25.344         
8/28/17,26.72         
9/17/14,30.28         
9/17/14,57.93         
9/17/14,35.34         
9/17/14,137.24         
3/14/16,241.332         
3/14/16,5.184         
3/14/16,145.544         
8/26/16,5.472         
8/26/16,47.984         
9/2/17,9.4         
9/2/17,74         
9/2/17,201.584         
6/16/15,28.752         
6/16/15,27.216         
6/16/15,197.372         
12/10/16,1424.9         
5/18/17,14.56         
5/18/17,3.048         
5/27/17,25.92         
6/23/16,835.17         
5/16/16,17.34         
11/18/17,44.384         
11/18/17,2.944         
11/18/16,6.368         
11/18/16,48.848         
11/18/16,19.648         
11/18/16,255.108         
11/28/14,17.248         
3/1/16,159.984         
1/15/17,12.7         
4/4/14,5.47         
4/4/14,79.36         
6/26/16,22.14         
5/29/16,11.277         
5/29/16,4.448         
5/29/16,44.76         
10/19/15,38.28         
10/19/15,149.95         
2/19/17,12.84         
2/19/17,44.67         
9/22/16,7.872         
11/12/14,7.872         
4/1/16,88.04         
5/20/16,40.635         
6/1/15,5.728         
6/1/15,42.24         
11/22/14,53.82         
2/22/15,79.36         
3/29/16,13.48         
3/29/16,29.8         
3/29/16,414         
3/29/16,41.328         
10/22/16,39.92         
10/2/17,8.94         
10/2/17,84.784         
12/23/14,53.316         
12/23/14,56.52         
12/15/17,22.77         
7/7/16,287.968         
7/7/16,2799.96         
7/7/16,48.94         
4/17/16,257.499         
4/8/17,2591.56         
4/8/17,41.95         
4/17/16,79.12         
11/25/14,52.96         
11/3/14,286.344         
5/1/15,63.552         
5/1/15,41.376         
5/1/15,172.704         
3/8/15,512.94         
3/8/15,860.93         
3/8/15,769.95         
3/8/15,14.98         
3/8/15,373.08         
7/17/15,231.92         
10/11/14,63.47         
10/11/14,345         
3/3/16,637.896         
3/3/16,287.91         
3/3/16,36.6         
12/10/15,1.78         
12/10/15,25.92         
12/10/15,101.94         
12/18/15,6.848         
1/1/17,474.43         
11/21/17,8.448         
11/21/17,39.296         
12/22/15,17.12         
8/23/15,542.94         
8/23/15,8.64         
8/23/15,193.8         
8/23/15,21.4         
8/23/15,97.88         
8/23/15,251.91         
8/23/15,25.86         
6/22/14,170.058         
6/22/14,82.782         
6/22/14,853.93         
10/27/17,556.665         
10/27/17,95.84         
8/11/17,29.664         
8/11/17,9.184         
8/11/17,153.584         
8/11/17,12.864         
12/24/17,479.97         
12/24/17,232.88         
9/26/16,236.88         
9/26/16,29.9         
9/26/16,100         
